Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
133,1k,16,TSP_DRL,7,229,79,10,0,0,2548.718963737201,19.526302457417323,1227953.0740551788,238814.96690217577,0.0,238814.96690217577,0.0,0.052045158734499
134,1k,16,TSP_DRL,7,221,79,8,0,0,2597.2317416937094,19.371320999523725,1246399.8301871207,243360.61419670057,0.0,243360.61419670057,0.0,0.0560524958881075
135,1k,16,TSP_DRL,7,238,80,5,0,0,2597.231732240437,19.763892140087595,1232880.51709431,243360.6133109289,0.0,243360.6133109289,0.0,0.0544095474629543
136,1k,16,TSP_DRL,7,226,83,12,0,0,2544.568093430034,19.508244032183796,1224292.0555760865,238426.0303543942,0.0,238426.0303543942,0.0,0.0481182350908156
137,1k,16,TSP_DRL,7,216,56,6,0,0,2548.718963737201,19.286336464805,1269652.586877588,238814.96690217577,0.0,238814.96690217577,0.0,0.0772150673647586
138,1k,16,TSP_DRL,7,213,79,6,0,0,2544.568093430034,19.09238624482981,1243282.2222269278,238426.0303543942,0.0,238426.0303543942,0.0,0.0607590367688725
139,1k,16,TSP_DRL,7,223,72,8,0,0,2548.718963737201,19.67416547234797,1245369.0270032391,238814.96690217577,0.0,238814.96690217577,0.0,0.0616152213661891
140,1k,16,TSP_DRL,7,219,89,6,0,0,2548.718963737201,19.335174234027654,1230935.8698641264,238814.96690217577,0.0,238814.96690217577,0.0,0.0520177698187304
141,1k,16,TSP_DRL,7,259,82,11,0,0,2597.2317193205768,19.843459528659167,1202191.4707667725,243360.61210033804,0.0,243360.61210033804,0.0,0.0388323024621167
142,1k,16,TSP_DRL,7,197,78,7,0,0,2548.718963737201,19.769160605787597,1269581.2185415595,238814.96690217577,0.0,238814.96690217577,0.0,0.0649972351276914
143,1k,16,TSP_DRL,7,237,86,9,0,0,2597.2317416937094,18.80789374858485,1216038.6542154355,243360.61419670057,0.0,243360.61419670057,0.0,0.0479004380284418
144,1k,16,TSP_DRL,7,211,86,9,0,0,2548.718963737201,18.367943309313297,1231731.4909549772,238814.96690217577,0.0,238814.96690217577,0.0,0.0560145112345102
145,1k,16,TSP_DRL,7,227,82,8,0,0,2597.231748799399,19.72145146027284,1240919.1556700645,243360.6148625037,0.0,243360.6148625037,0.0,0.051924496583206
146,1k,16,TSP_DRL,7,232,70,5,0,0,2548.718963737201,19.74563490179388,1241968.1334954244,238814.96690217577,0.0,238814.96690217577,0.0,0.0608953097837142
147,1k,16,TSP_DRL,7,248,84,6,0,0,2597.231748799399,19.4664941955694,1213160.2073653825,243360.6148625037,0.0,243360.6148625037,0.0,0.0459309910849673
148,1k,16,TSP_DRL,7,248,75,9,0,0,2548.718963737201,19.853064236412877,1216172.311715528,238814.96690217577,0.0,238814.96690217577,0.0,0.0492010964997756
149,1k,16,TSP_DRL,7,228,96,8,0,0,2597.231732240437,19.12544952758939,1217962.053987956,243360.6133109289,0.0,243360.6133109289,0.0,0.0420548589142228
150,1k,16,TSP_DRL,7,269,82,7,0,0,2544.568093430034,19.735477574430103,1185010.23167834,238426.0303543942,0.0,238426.0303543942,0.0,0.0405847549918681
151,1k,16,TSP_DRL,7,192,80,8,0,0,2597.231738844905,20.367043154721244,1283538.7332648474,243360.6139297677,0.0,243360.6139297677,0.0,0.063167968388983
152,1k,16,TSP_DRL,7,233,76,7,0,0,2548.718963737201,18.196809652058395,1219277.349188075,238814.96690217577,0.0,238814.96690217577,0.0,0.0580983171774249
153,1k,16,TSP_DRL,7,243,83,7,0,0,2548.718963737201,19.151146249111008,1208256.4218085692,238814.96690217577,0.0,238814.96690217577,0.0,0.046882792978148
154,1k,16,TSP_DRL,7,238,79,12,0,0,2548.718963737201,19.737566250950906,1218372.0397571416,238814.96690217577,0.0,238814.96690217577,0.0,0.0455420591667702
155,1k,16,TSP_DRL,7,255,76,6,0,0,2548.718963737201,19.494630089547663,1206778.0273002775,238814.96690217577,0.0,238814.96690217577,0.0,0.0502120241976124
156,1k,16,TSP_DRL,7,243,83,8,0,0,2548.718963737201,19.043469358417248,1206278.3841694011,238814.96690217577,0.0,238814.96690217577,0.0,0.0476358931778415
157,1k,16,TSP_DRL,7,229,77,10,0,0,2548.718963737201,18.65251890607877,1222748.538437126,238814.96690217577,0.0,238814.96690217577,0.0,0.0556632247577189
158,1k,16,TSP_DRL,7,210,79,8,0,0,2597.2317759562843,19.25766753749855,1258224.762374792,243360.61740710383,0.0,243360.61740710383,0.0,0.0599581154727293
159,1k,16,TSP_DRL,7,250,76,9,0,0,2597.231770491804,19.617258713092667,1218830.0367200691,243360.616895082,0.0,243360.616895082,0.0,0.0481121320992
160,1k,16,TSP_DRL,7,221,78,4,0,0,2548.718963737201,19.542732875911693,1243886.2311511475,238814.96690217577,0.0,238814.96690217577,0.0,0.061005757609323
161,1k,16,TSP_DRL,7,226,90,12,0,0,2597.231732240437,18.971497144930524,1222092.01304399,243360.6133109289,0.0,243360.6133109289,0.0,0.0445925397563667
162,1k,16,TSP_DRL,7,205,77,8,0,0,2597.231732240437,18.74472032907395,1259603.1483179324,243360.6133109289,0.0,243360.6133109289,0.0,0.064666073020219
163,1k,16,TSP_DRL,7,217,86,8,0,0,2597.2317193205768,19.045288367045018,1239042.4464363302,243360.61210033804,0.0,243360.61210033804,0.0,0.0530421066131129
164,1k,16,TSP_DRL,7,214,82,10,0,0,2548.718963737201,19.23116717637525,1238099.153610089,238814.96690217577,0.0,238814.96690217577,0.0,0.0554920572356195
165,1k,16,TSP_DRL,7,222,83,8,0,0,2548.718963737201,19.75795767860112,1234045.152951974,238814.96690217577,0.0,238814.96690217577,0.0,0.0523776387729369
166,1k,16,TSP_DRL,7,233,72,7,0,0,2548.718963737201,19.148518837116296,1230492.4160733428,238814.96690217577,0.0,238814.96690217577,0.0,0.0600621245111002
167,1k,16,TSP_DRL,7,280,73,5,0,0,2548.718963737201,20.30127329565197,1190664.0963452165,238814.96690217577,0.0,238814.96690217577,0.0,0.0429395976167593
168,1k,16,TSP_DRL,7,230,86,10,0,0,2597.2317193205768,20.072286708295856,1233276.8842617087,243360.61210033804,0.0,243360.61210033804,0.0,0.044933557169268
169,1k,16,TSP_DRL,7,220,77,9,0,0,2597.231712494638,19.35056317200407,1248254.8983187925,243360.6114607476,0.0,243360.6114607476,0.0,0.0574244774192526
170,1k,16,TSP_DRL,7,223,80,6,0,0,2597.2317193205768,19.29070467507042,1244345.9494906282,243360.61210033804,0.0,243360.61210033804,0.0,0.0582531135128643
171,1k,16,TSP_DRL,7,210,96,6,0,0,2597.231732240437,18.98498149852525,1239953.218981951,243360.6133109289,0.0,243360.6133109289,0.0,0.0505490188367476
172,1k,16,TSP_DRL,7,236,88,10,0,0,2597.231732240437,18.911307468352952,1216076.602539377,243360.6133109289,0.0,243360.6133109289,0.0,0.0451375250693553
173,1k,16,TSP_DRL,7,232,76,10,0,0,2597.231732240437,19.06056659911349,1233202.1051077703,243360.6133109289,0.0,243360.6133109289,0.0,0.0523577584462761
174,1k,16,TSP_DRL,7,225,94,7,0,0,2597.231748799399,19.443539633883933,1227664.0498053636,243360.6148625037,0.0,243360.6148625037,0.0,0.0460732170882749
175,1k,16,TSP_DRL,7,195,75,9,0,0,2548.718963737201,19.93525961024496,1274355.254846006,238814.96690217577,0.0,238814.96690217577,0.0,0.0669521911257219
176,1k,16,TSP_DRL,7,228,88,8,0,0,2548.718963737201,19.33412444736775,1220288.4511053266,238814.96690217577,0.0,238814.96690217577,0.0,0.0471306423526232
177,1k,16,TSP_DRL,7,230,83,8,0,0,2548.718963737201,18.468789669283897,1215789.5417243475,238814.96690217577,0.0,238814.96690217577,0.0,0.0518077300318074
178,1k,16,TSP_DRL,7,205,100,10,0,0,2597.2317193205768,18.97699093813076,1235441.5849319252,243360.61210033804,0.0,243360.61210033804,0.0,0.0465994054300232
179,1k,16,TSP_DRL,7,203,80,10,0,0,2597.2317468411384,19.595394377792548,1264362.8732326236,243360.61467901463,0.0,243360.61467901463,0.0,0.058135434802518
180,1k,16,TSP_DRL,7,231,82,9,0,0,2597.2317193205768,19.29934234773584,1229561.778260417,243360.61210033804,0.0,243360.61210033804,0.0,0.051392618209196
181,1k,16,TSP_DRL,7,218,81,8,0,0,2544.568093430034,20.209878610204143,1244320.4669695862,238426.0303543942,0.0,238426.0303543942,0.0,0.055127765339346
182,1k,16,TSP_DRL,7,250,92,8,0,0,2548.718963737201,20.53181091602377,1201776.8770724945,238814.96690217577,0.0,238814.96690217577,0.0,0.036019375608084
183,1k,16,TSP_DRL,7,232,87,5,0,0,2548.718963737201,19.98526530971928,1224082.467469958,238814.96690217577,0.0,238814.96690217577,0.0,0.0515285899094546
184,1k,16,TSP_DRL,7,241,68,6,0,0,2540.0,20.40336649230098,1235635.6921111564,237998.0,0.0,237998.0,0.0,0.0583148455401453
185,1k,16,TSP_DRL,7,228,85,10,0,0,2548.718963737201,18.78992668407044,1216473.0435259228,238814.96690217577,0.0,238814.96690217577,0.0,0.0498428705361446
186,1k,16,TSP_DRL,7,208,87,5,0,0,2597.231738844905,18.922314554639197,1250514.0774428328,243360.6139297677,0.0,243360.6139297677,0.0,0.060444929697851
187,1k,16,TSP_DRL,7,245,82,11,0,0,2597.231732240437,19.64652544659125,1215695.987542333,243360.6133109289,0.0,243360.6133109289,0.0,0.0425485023262599
188,1k,16,TSP_DRL,7,221,88,8,0,0,2548.718963737201,18.926260341625326,1221959.2278170877,238814.96690217577,0.0,238814.96690217577,0.0,0.0517991448399555
189,1k,16,TSP_DRL,7,251,81,8,0,0,2597.2317193205768,20.44873870761284,1220806.1139074385,243360.61210033804,0.0,243360.61210033804,0.0,0.042414293869616
190,1k,16,TSP_DRL,7,239,94,6,0,0,2548.718963737201,18.723823379439864,1198857.6513286638,238814.96690217577,0.0,238814.96690217577,0.0,0.0439211474463682
191,1k,16,TSP_DRL,7,229,84,10,0,0,2548.718963737201,18.726110816700537,1216065.12844471,238814.96690217577,0.0,238814.96690217577,0.0,0.0498134463086425
192,1k,16,TSP_DRL,7,214,82,8,0,0,2548.718963737201,18.83689150733296,1236933.0725059009,238814.96690217577,0.0,238814.96690217577,0.0,0.0569848653037047
193,1k,16,TSP_DRL,7,231,84,11,0,0,2597.231732240437,19.274729975014196,1226087.4704539075,243360.6133109289,0.0,243360.6133109289,0.0,0.0468896568117029
194,1k,16,TSP_DRL,7,228,92,10,0,0,2548.718963737201,20.059889029744948,1219631.8132748972,238814.96690217577,0.0,238814.96690217577,0.0,0.0412023543773901
195,1k,16,TSP_DRL,7,265,72,9,0,0,2597.231712494638,18.87086981200131,1200141.4611710573,243360.6114607476,0.0,243360.6114607476,0.0,0.04783512103258
196,1k,16,TSP_DRL,7,223,84,9,0,0,2548.718963737201,19.26891022099728,1227221.6234097958,238814.96690217577,0.0,238814.96690217577,0.0,0.0514215723363045
197,1k,16,TSP_DRL,7,222,82,6,0,0,2597.2317193205768,19.49345271640389,1244484.2377068335,243360.61210033804,0.0,243360.61210033804,0.0,0.0571125121974924
198,1k,16,TSP_DRL,7,219,87,7,0,0,2548.718963737201,19.125040022585285,1229920.5515883528,238814.96690217577,0.0,238814.96690217577,0.0,0.0556625769612563
199,1k,16,TSP_DRL,7,221,97,7,0,0,2597.231732240437,18.709930755604365,1223127.8374856524,243360.6133109289,0.0,243360.6133109289,0.0,0.0465210207205544
200,1k,16,TSP_DRL,7,241,80,6,0,0,2540.0,17.57774098010281,1199097.8123381496,237998.0,0.0,237998.0,0.0,0.0543727797812665
201,1k,16,TSP_DRL,7,221,81,7,0,0,2548.718963737201,19.40373808952304,1236172.9911083449,238814.96690217577,0.0,238814.96690217577,0.0,0.055218819051908
202,1k,16,TSP_DRL,7,245,85,7,0,0,2597.231732240437,20.295945734376453,1223051.846602213,243360.6133109289,0.0,243360.6133109289,0.0,0.0438431570956501
203,1k,16,TSP_DRL,7,256,76,7,0,0,2597.231738844905,19.33457247174441,1211907.0198526897,243360.6139297677,0.0,243360.6139297677,0.0,0.0477501550236925
204,1k,16,TSP_DRL,7,232,86,7,0,0,2597.231732240437,19.10605590710569,1226590.440666349,243360.6133109289,0.0,243360.6133109289,0.0,0.0498345113898379
205,1k,16,TSP_DRL,7,205,82,10,0,0,2548.718963737201,19.032319838360053,1247391.2216473196,238814.96690217577,0.0,238814.96690217577,0.0,0.0577269624534749
206,1k,16,TSP_DRL,7,224,68,6,0,0,2548.718963737201,19.41383850156621,1247426.8685904953,238814.96690217577,0.0,238814.96690217577,0.0,0.0648445574616715
207,1k,16,TSP_DRL,7,224,96,7,0,0,2548.718963737201,18.933150301195774,1212734.0152018876,238814.96690217577,0.0,238814.96690217577,0.0,0.0461837381508217
208,1k,16,TSP_DRL,7,227,91,10,0,0,2548.718963737201,19.056193753599736,1213155.646063976,238814.96690217577,0.0,238814.96690217577,0.0,0.0446743444986834
209,1k,16,TSP_DRL,7,220,86,11,0,0,2548.718963737201,18.924727141745024,1224422.0036799563,238814.96690217577,0.0,238814.96690217577,0.0,0.0498360029032159
210,1k,16,TSP_DRL,7,205,86,10,0,0,2597.2317193205768,19.399709802382432,1254319.0406286458,243360.61210033804,0.0,243360.61210033804,0.0,0.0551195457618959
211,1k,16,TSP_DRL,7,219,84,7,0,0,2548.718963737201,18.86578532964784,1230607.789689792,238814.96690217577,0.0,238814.96690217577,0.0,0.0573582824609272
212,1k,16,TSP_DRL,7,219,82,9,0,0,2548.718963737201,19.19357984198078,1233886.6608519452,238814.96690217577,0.0,238814.96690217577,0.0,0.0535715921810694
213,1k,16,TSP_DRL,7,253,91,7,0,0,2548.718963737201,19.381248704233453,1192283.126983871,238814.96690217577,0.0,238814.96690217577,0.0,0.0391547057716055
214,1k,16,TSP_DRL,7,245,77,8,0,0,2597.231738844905,18.73163971841454,1218099.9819537234,243360.6139297677,0.0,243360.6139297677,0.0,0.0499261307656795
215,1k,16,TSP_DRL,7,224,78,3,0,0,2597.231738844905,19.760380472095683,1253640.040405596,243360.6139297677,0.0,243360.6139297677,0.0,0.0595257514172879
216,1k,16,TSP_DRL,7,219,86,11,0,0,2548.718963737201,19.29106839768256,1227574.4862026377,238814.96690217577,0.0,238814.96690217577,0.0,0.0493380618436765
217,1k,16,TSP_DRL,7,213,86,8,0,0,2548.718963737201,18.861393725252,1234017.7537982862,238814.96690217577,0.0,238814.96690217577,0.0,0.0561516157747415
218,1k,16,TSP_DRL,7,202,80,12,0,0,2548.718963737201,19.80323884423545,1254898.4243509264,238814.96690217577,0.0,238814.96690217577,0.0,0.0570989979177216
219,1k,16,TSP_DRL,7,231,89,8,0,0,2597.231732240437,19.21758548352708,1223849.108100224,243360.6133109289,0.0,243360.6133109289,0.0,0.0451164953208262
220,1k,16,TSP_DRL,7,228,81,11,0,0,2597.231748799399,18.738061089848784,1227806.530265245,243360.6148625037,0.0,243360.6148625037,0.0,0.0514626612238921
221,1k,16,TSP_DRL,7,224,86,12,0,0,2548.718963737201,18.73336358077872,1217014.0518654732,238814.96690217577,0.0,238814.96690217577,0.0,0.0476858431118986
222,1k,16,TSP_DRL,7,206,70,7,0,0,2597.2317416937094,19.507105037464303,1274767.7699459118,243360.61419670057,0.0,243360.61419670057,0.0,0.0689638758998826
223,1k,16,TSP_DRL,7,225,86,7,0,0,2597.231732240437,19.38128065917284,1235464.1575142103,243360.6133109289,0.0,243360.6133109289,0.0,0.051051830253014
224,1k,16,TSP_DRL,7,224,84,14,0,0,2597.231732240437,18.687587237086287,1225422.1626984803,243360.6133109289,0.0,243360.6133109289,0.0,0.047024025483863
225,1k,16,TSP_DRL,7,223,87,10,0,0,2548.718963737201,19.795184672349144,1227445.2007904055,238814.96690217577,0.0,238814.96690217577,0.0,0.0493439642300059
226,1k,16,TSP_DRL,7,223,79,12,0,0,2548.718963737201,19.50397222488653,1232691.625707419,238814.96690217577,0.0,238814.96690217577,0.0,0.0535784986339554
227,1k,16,TSP_DRL,7,217,82,12,0,0,2597.231732240437,18.99235551105858,1239058.7456756064,243360.6133109289,0.0,243360.6133109289,0.0,0.0524611012221638
228,1k,16,TSP_DRL,7,239,91,8,0,0,2597.231732240437,19.45098244662676,1215603.5729627006,243360.6133109289,0.0,243360.6133109289,0.0,0.0417555721437358
229,1k,16,TSP_DRL,7,208,88,9,0,0,2548.718963737201,18.935344750976995,1237181.9251317785,238814.96690217577,0.0,238814.96690217577,0.0,0.0540808646191832
230,1k,16,TSP_DRL,7,212,91,8,0,0,2597.2317193205768,19.52225088225584,1243943.8561147067,243360.61210033804,0.0,243360.61210033804,0.0,0.0505347523725865
231,1k,16,TSP_DRL,7,219,81,11,0,0,2548.718963737201,18.61772418871976,1227607.3578745306,238814.96690217577,0.0,238814.96690217577,0.0,0.0540873844077555
232,1k,16,TSP_DRL,7,212,82,13,0,0,2548.718963737201,19.461952401837166,1239199.4696557722,238814.96690217577,0.0,238814.96690217577,0.0,0.0517293870775198
233,1k,16,TSP_DRL,7,201,81,11,0,0,2597.231732240437,19.3628408137006,1262264.1038554371,243360.6133109289,0.0,243360.6133109289,0.0,0.0594763946015172
234,1k,16,TSP_DRL,7,225,96,10,0,0,2548.718963737201,19.110695353829044,1209500.721309522,238814.96690217577,0.0,238814.96690217577,0.0,0.0411489521611511
235,1k,16,TSP_DRL,7,207,86,11,0,0,2597.231732240437,20.09103983828981,1257268.4334006836,243360.6133109289,0.0,243360.6133109289,0.0,0.0506252224423358
236,1k,16,TSP_DRL,7,228,77,7,0,0,2548.718963737201,19.593107025565168,1234286.3378908015,238814.96690217577,0.0,238814.96690217577,0.0,0.0575890424153933
237,1k,16,TSP_DRL,7,227,80,11,0,0,2597.231770491804,18.73034245121152,1231483.0895370296,243360.616895082,0.0,243360.616895082,0.0,0.0515008738756632
238,1k,16,TSP_DRL,7,222,73,5,0,0,2597.231738844905,19.47326653462748,1255860.6963802115,243360.6139297677,0.0,243360.6139297677,0.0,0.0633337900899652
239,1k,16,TSP_DRL,7,250,71,8,0,0,2540.0,19.32253785895746,1211653.3901583212,237998.0,0.0,237998.0,0.0,0.0526547738104554
240,1k,16,TSP_DRL,7,253,84,7,0,0,2597.231732240437,19.40287802939386,1207462.6403802396,243360.6133109289,0.0,243360.6133109289,0.0,0.0432728659600834
241,1k,16,TSP_DRL,7,212,91,7,0,0,2597.2317446777256,19.06879542997433,1242221.2379692215,243360.6144763029,0.0,243360.6144763029,0.0,0.0519081810922405
242,1k,16,TSP_DRL,7,208,85,5,0,0,2548.718963737201,19.10954760534094,1245550.2271154902,238814.96690217577,0.0,238814.96690217577,0.0,0.0620780589481965
243,1k,16,TSP_DRL,7,197,78,9,0,0,2597.231748799399,19.22448068949258,1269247.6724705286,243360.6148625037,0.0,243360.6148625037,0.0,0.0635857091079748
244,1k,16,TSP_DRL,7,203,99,10,0,0,2548.718963737201,18.79011661341323,1228651.917679888,238814.96690217577,0.0,238814.96690217577,0.0,0.0464337066865817
245,1k,16,TSP_DRL,7,216,82,11,0,0,2597.231712494638,19.07468212325209,1243019.2554301454,243360.6114607476,0.0,243360.6114607476,0.0,0.0530476327954932
246,1k,16,TSP_DRL,7,203,94,10,0,0,2548.718963737201,19.486264946933787,1239317.7190102146,238814.96690217577,0.0,238814.96690217577,0.0,0.0498387966905339
247,1k,16,TSP_DRL,7,229,90,14,0,0,2548.718963737201,18.06578764712969,1200410.4423285746,238814.96690217577,0.0,238814.96690217577,0.0,0.0417551396234958
248,1k,16,TSP_DRL,7,217,83,13,0,0,2548.718963737201,19.1944681858696,1231006.3935113412,238814.96690217577,0.0,238814.96690217577,0.0,0.0498778594196995
249,1k,16,TSP_DRL,7,238,83,6,0,0,2597.2317193205768,19.40373129945021,1226209.0591643387,243360.61210033804,0.0,243360.61210033804,0.0,0.0494155537804461
250,1k,16,TSP_DRL,7,205,77,9,0,0,2597.231712494638,19.224194360253065,1264473.8663023033,243360.6114607476,0.0,243360.6114607476,0.0,0.0611751285468631
251,1k,16,TSP_DRL,7,224,100,8,0,0,2548.718963737201,18.882796655946315,1207554.7050277216,238814.96690217577,0.0,238814.96690217577,0.0,0.0419019849588615
252,1k,16,TSP_DRL,7,211,86,9,0,0,2548.718963737201,19.304785678303432,1238589.1355224194,238814.96690217577,0.0,238814.96690217577,0.0,0.0533116365279968
253,1k,16,TSP_DRL,7,221,86,4,0,0,2548.718963737201,19.793165662897085,1236921.8555401708,238814.96690217577,0.0,238814.96690217577,0.0,0.0544528063501302
254,1k,16,TSP_DRL,7,217,93,6,0,0,2548.718963737201,19.423649585670084,1228859.6593944696,238814.96690217577,0.0,238814.96690217577,0.0,0.0505364966338617
255,1k,16,TSP_DRL,7,231,93,9,0,0,2548.718963737201,18.65825453780377,1205304.098320715,238814.96690217577,0.0,238814.96690217577,0.0,0.042882865180503
256,1k,16,TSP_DRL,7,207,88,8,0,0,2548.718963737201,19.17298926639744,1241666.564383188,238814.96690217577,0.0,238814.96690217577,0.0,0.0565199477389412
257,1k,16,TSP_DRL,7,216,97,7,0,0,2597.231748799399,18.85350029908717,1228838.9763176288,243360.6148625037,0.0,243360.6148625037,0.0,0.0477176103201004
258,1k,16,TSP_DRL,7,200,82,7,0,0,2548.718963737201,19.10273709833829,1254753.4608777792,238814.96690217577,0.0,238814.96690217577,0.0,0.0623165771883261
259,1k,16,TSP_DRL,7,226,91,7,0,0,2548.718963737201,18.791876985498963,1216081.6841560456,238814.96690217577,0.0,238814.96690217577,0.0,0.0490423097793943
260,1k,16,TSP_DRL,7,230,83,5,0,0,2597.231732240437,19.68762823801965,1237940.1793976622,243360.6133109289,0.0,243360.6133109289,0.0,0.0551681479075328
261,1k,16,TSP_DRL,7,233,94,12,0,0,2597.231732240437,18.8671588586416,1209170.119562184,243360.6133109289,0.0,243360.6133109289,0.0,0.0395885741515121
262,1k,16,TSP_DRL,7,216,79,8,0,0,2548.718963737201,18.72398679200665,1237083.7678452777,238814.96690217577,0.0,238814.96690217577,0.0,0.0607329851732187
263,1k,16,TSP_DRL,7,221,90,8,0,0,2597.231738844905,19.461512342954197,1236713.878199341,243360.6139297677,0.0,243360.6139297677,0.0,0.0497356716394361
264,1k,16,TSP_DRL,7,217,90,9,0,0,2548.718963737201,18.708768605888967,1222885.5049768602,238814.96690217577,0.0,238814.96690217577,0.0,0.0498641560510526
265,1k,16,TSP_DRL,7,222,87,10,0,0,2548.718963737201,19.783432528550797,1229881.1232603032,238814.96690217577,0.0,238814.96690217577,0.0,0.0492967997309581
266,1k,16,TSP_DRL,7,233,69,9,0,0,2548.718963737201,19.323542796190484,1233805.65564337,238814.96690217577,0.0,238814.96690217577,0.0,0.0585794924962467
267,1k,16,TSP_DRL,7,218,80,8,0,0,2548.718963737201,19.33620968678957,1239231.474275686,238814.96690217577,0.0,238814.96690217577,0.0,0.0569185504017127
268,1k,16,TSP_DRL,7,213,82,7,0,0,2597.231732240437,19.08068961199051,1250531.1079410138,243360.6133109289,0.0,243360.6133109289,0.0,0.0590649989693571
269,1k,16,TSP_DRL,7,235,91,10,0,0,2597.2317401364257,19.29023848037748,1215956.3796328758,243360.6140507831,0.0,243360.6140507831,0.0,0.041000642208302
270,1k,16,TSP_DRL,7,222,81,9,0,0,2597.231732240437,19.27647850806471,1241800.9938398877,243360.6133109289,0.0,243360.6133109289,0.0,0.0535966747885497
271,1k,16,TSP_DRL,7,225,96,10,0,0,2597.231732240437,19.558108328909448,1223736.8872424066,243360.6133109289,0.0,243360.6133109289,0.0,0.0417363847320756
272,1k,16,TSP_DRL,7,240,66,10,0,0,2597.231740068819,19.34712309548282,1237133.0776813314,243360.6140444484,0.0,243360.6140444484,0.0,0.0565702499727583
273,1k,16,TSP_DRL,7,225,83,9,0,0,2548.718963737201,19.513961771574877,1229022.7006043522,238814.96690217577,0.0,238814.96690217577,0.0,0.0504008747273467
274,1k,16,TSP_DRL,7,232,94,8,0,0,2597.231748799399,19.149991903682352,1215894.6556802406,243360.6148625037,0.0,243360.6148625037,0.0,0.0413507667679929
275,1k,16,TSP_DRL,7,209,80,10,0,0,2597.2317193205768,19.245432894839865,1255346.7228219935,243360.61210033804,0.0,243360.61210033804,0.0,0.0598893476842686
276,1k,16,TSP_DRL,7,225,87,8,0,0,2548.718963737201,19.04443018763,1219885.4639859868,238814.96690217577,0.0,238814.96690217577,0.0,0.0501208606552311
277,1k,16,TSP_DRL,7,240,84,9,0,0,2597.2317416937094,19.96388925425617,1224311.3382032923,243360.61419670057,0.0,243360.61419670057,0.0,0.0441220339239321
278,1k,16,TSP_DRL,7,222,84,10,0,0,2548.718963737201,19.399169289860676,1227830.5785749292,238814.96690217577,0.0,238814.96690217577,0.0,0.0511063307972408
279,1k,16,TSP_DRL,7,217,78,4,0,0,2548.718963737201,19.17442227829373,1244658.095702039,238814.96690217577,0.0,238814.96690217577,0.0,0.0619520729839545
280,1k,16,TSP_DRL,7,210,92,7,0,0,2597.231732240437,19.67458701225034,1246811.15263464,243360.6133109289,0.0,243360.6133109289,0.0,0.0523736483383516
281,1k,16,TSP_DRL,7,199,89,10,0,0,2597.2317416937094,19.725311815057477,1261428.902719822,243360.61419670057,0.0,243360.61419670057,0.0,0.0534015745965468
282,1k,16,TSP_DRL,7,229,81,10,0,0,2597.231738844905,19.19995278062417,1232153.181886068,243360.6139297677,0.0,243360.6139297677,0.0,0.0500166707758893
283,1k,16,TSP_DRL,7,214,89,10,0,0,2548.718963737201,19.36642079898853,1232803.235690581,238814.96690217577,0.0,238814.96690217577,0.0,0.0491774772928932
284,1k,16,TSP_DRL,7,199,83,8,0,0,2597.2317416937094,19.608928103713748,1268839.9252930584,243360.61419670057,0.0,243360.61419670057,0.0,0.0610509984398615
285,1k,16,TSP_DRL,7,224,90,13,0,0,2544.568093430034,18.70343400015348,1210652.4374857342,238426.0303543942,0.0,238426.0303543942,0.0,0.0429901742137228
286,1k,16,TSP_DRL,7,208,84,13,0,0,2597.231732240437,18.885162902749297,1245298.0815250948,243360.6133109289,0.0,243360.6133109289,0.0,0.053752366729268
287,1k,16,TSP_DRL,7,229,94,9,0,0,2597.231732240437,18.89138713986129,1216609.868475542,243360.6133109289,0.0,243360.6133109289,0.0,0.0441246552338541
288,1k,16,TSP_DRL,7,216,90,7,0,0,2597.231732240437,19.288503554689267,1239409.5761192758,243360.6133109289,0.0,243360.6133109289,0.0,0.0532768286821094
289,1k,16,TSP_DRL,7,221,83,10,0,0,2597.231738844905,18.7857900305068,1233841.6857765422,243360.6139297677,0.0,243360.6139297677,0.0,0.0537233730666308
290,1k,16,TSP_DRL,7,223,82,6,0,0,2597.231741355676,18.992486992043887,1239579.6126560697,243360.6141650268,0.0,243360.6141650268,0.0,0.0547457867230884
291,1k,16,TSP_DRL,7,218,75,11,0,0,2548.718963737201,18.22459526044381,1230818.2142372886,238814.96690217577,0.0,238814.96690217577,0.0,0.060207056662242
292,1k,16,TSP_DRL,7,230,84,9,0,0,2597.231732240437,18.95910871705381,1226352.4200647385,243360.6133109289,0.0,243360.6133109289,0.0,0.049140109559454
293,1k,16,TSP_DRL,7,209,81,6,0,0,2597.231712494638,19.575977270872645,1260033.0104933896,243360.6114607476,0.0,243360.6114607476,0.0,0.0608204130339327
294,1k,16,TSP_DRL,7,209,77,7,0,0,2597.2317193205768,19.671932853077443,1266216.4583045344,243360.61210033804,0.0,243360.61210033804,0.0,0.0617895192541732
295,1k,16,TSP_DRL,7,194,66,6,0,0,2548.718963737201,19.252328988657908,1281403.9263748915,238814.96690217577,0.0,238814.96690217577,0.0,0.0777146073295578
296,1k,16,TSP_DRL,7,218,86,11,0,0,2597.231732240437,19.426362049129008,1239080.4716976257,243360.6133109289,0.0,243360.6133109289,0.0,0.0497359917197162
